yard,treatment_group,lab_ID,field_ID,colony_size,queen_year,date_collected,sampling_event,year,queen_breeder,queen_breeder_year,overwinter_success,frame_of_brood,frame_of_bees_FHA,frame_of _bees_date,frame_of_bees,brood_amnt,brood_pat,queen_status,disease_present,FKB_start_date,FKB_end_date,FKB_start_uncapped,FKB_start_capped,FKB_end_capped,FKB_percentile,UBO_date,UBO_T0,UBO_T2,UBO_T0_capped,UBO_T2_capped,UBO_assay_score,RNA_ext_date,virus_count,varroa_count,nosema_count,varroa_load_mites.100.bees,nosema_load_spores.bee,treated,honey_removed,october_weight,pollen_sub_added,comments,,,,
Boulerice,FHA,111,86P,full,2022,9/25/23,15,2023,86P,2021,,,,,,,,,,,,,,,,,,,,,,,,9,0,3.000,0,x,na,na,,,,,,
Boulerice,NPQ,86,P1,full,2022,9/25/23,15,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,137,9,45.667,450000,x,70,115,,honey removed and october weights are randomized by colony but accurate by breeder,,,,
Boulerice,NPQ,100,86P,full,2022,9/25/23,15,2023,86P,2021,,,,,,,,,,,,,,,,,,,,,,,,na,na,na,na,,80,155,,honey removed and october weights are randomized by colony but accurate by breeder,,,,
Boulerice,NPQ,108,P5,full,2022,9/25/23,15,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,8,0,2.667,0,,80,125,,honey removed and october weights are randomized by colony but accurate by breeder,,,,
Boulerice,NPQ,106,P5,full,2022,9/25/23,15,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,na,na,na,na,,120,115,,honey removed and october weights are randomized by colony but accurate by breeder,,,,
Boulerice,NPQ,88,P1,full,2022,9/25/23,15,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,1,14,0.333,700000,,40,100,,honey removed and october weights are randomized by colony but accurate by breeder,,,,
Boulerice,NPQ,94,P3,full,2022,9/25/23,15,2023,61,2021,,,,,,,,,,,,,,,,,,,,,,,,33,0,11.000,0,,60,140,,honey removed and october weights are randomized by colony but accurate by breeder,,,,
Boulerice,FHA,110,86P,full,2022,9/25/23,15,2023,86P,2021,,,,,,,,,,,,,,,,,,,,,,,,na,na,na,na,,na,na,,honey removed and october weights are randomized by colony but accurate by breeder,,,,
Boulerice,NPQ,91,P2,full,2022,9/25/23,15,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,11,0,3.667,0,,120,130,,honey removed and october weights are randomized by colony but accurate by breeder,,,,
Boulerice,FHA,126,82P,full,2022,9/25/23,15,2023,82P,2021,,,,,,,,,,,,,,,,,,,,,,,,na,na,na,na,,65,130,,honey removed and october weights are randomized by colony but accurate by breeder,,,,
Boulerice,FHA,109,86P,full,2022,9/25/23,15,2023,86P,2021,,,,,,,,,,,,,,,,,,,,,,,,30,0,10.000,0,,80,125,,honey removed and october weights are randomized by colony but accurate by breeder,,,,
Boulerice,FHA,116,85P,full,2022,9/25/23,15,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,6,5,2.000,250000,,80,140,,honey removed and october weights are randomized by colony but accurate by breeder,,,,
Boulerice,NPQ,87,P1,full,2022,9/25/23,15,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,36,0,12.000,0,,120,115,,honey removed and october weights are randomized by colony but accurate by breeder,,,,
Birch,FHA,167,85P,full,2022,9/25/23,15,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,na,na,na,na,,80,165,,,,,,
Birch,FHA,178,82P,full,2022,9/25/23,15,2023,82P,2021,,,,,,,,,,,,,,,,,,,,,,,,45,0,15.000,0,,120,155,,,,,,
Birch,FHA,168,85P,full,2022,9/25/23,15,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,na,na,na,na,,80,140,,,,,,
Birch,NPQ,137,P1,full,2022,9/25/23,15,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,34,10,11.333,500000,x,80,160,,,,,,
Birch,NPQ,135,P1,full,2022,9/25/23,15,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,56,0,18.667,0,x,120,190,,,,,,
Birch,NPQ,143,P1,full,2022,9/25/23,15,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,18,5,6.000,250000,,80,145,,,,,,
Birch,FHA,170,84P,full,2022,9/25/23,15,2023,84P,2021,,,,,,,,,,,,,,,,,,,,,,,,na,na,na,na,,70,105,,,,,,
Birch,NPQ,141,P2,full,2022,9/25/23,15,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,20,0,6.667,0,,60,110,,,,,,
Birch,NPQ,154,P5,full,2022,9/25/23,15,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,60,4,20.000,200000,,80,140,,,,,,
Birch,NPQ,152,P4,full,2022,9/25/23,15,2023,63,2021,,,,,,,,,,,,,,,,,,,,,,,,na,na,na,na,,na,na,,,,,,
Birch,NPQ,140,P2,full,2022,9/25/23,15,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,128,0,42.667,0,x,80,160,,,,,,
Birch,NPQ,155,P5,full,2022,9/25/23,15,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,12,3,4.000,150000,,75,115,,,,,,
Birch,NPQ,158,P5,full,2022,9/25/23,15,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,na,na,na,na,,60,125,,,,,,
Birch,FHA,165,85P,full,2022,9/25/23,15,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,na,na,na,na,,120,175,,,,,,
Birch,FHA,164,85P,full,2022,9/25/23,15,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,6,5,2.000,250000,,20,140,,,,,,
Birch,NPQ,142,P2,full,2022,9/25/23,15,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.000,50000,,35,150,,,,,,
Fortin,NPQ,307,184,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.333,0,,,,,,,,,
Fortin,NPQ,308,185,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,309,186,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.000,50000,,,,,,,,,
Fortin,NPQ,310,187,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,311,213,nucleus,2023,8/17/23,16,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.667,0,,,,,,,,,
Fortin,NPQ,312,214,nucleus,2023,8/17/23,16,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,313,188,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,314,189,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,1,3,0.333,150000,,,,,,,,,
Fortin,NPQ,315,193,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,316,192,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.000,50000,,,,,,,,,
Fortin,NPQ,317,190,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,318,191,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.000,50000,,,,,,,,,
Fortin,NPQ,319,199,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.000,50000,,,,,,,,,
Fortin,NPQ,320,198,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.333,0,,,,,,,,,
Fortin,NPQ,321,223,nucleus,2023,8/17/23,16,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,322,222,nucleus,2023,8/17/23,16,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.333,0,,,,,,,,,
Fortin,NPQ,323,221,nucleus,2023,8/17/23,16,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,324,216,nucleus,2023,8/17/23,16,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,325,195,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,3,0.000,150000,,,,,,,,,
Fortin,NPQ,326,194,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,327,211,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,328,228,nucleus,2023,8/17/23,16,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,329,225,nucleus,2023,8/17/23,16,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.333,0,,,,,,,,,
Fortin,NPQ,330,224,nucleus,2023,8/17/23,16,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,331,230,nucleus,2023,8/17/23,16,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,332,229,nucleus,2023,8/17/23,16,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.333,0,,,,,,,,,
Fortin,NPQ,333,217,nucleus,2023,8/17/23,16,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.667,0,,,,,,,,,
Fortin,NPQ,334,218,nucleus,2023,8/17/23,16,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,335,203,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.000,50000,,,,,,,,,
Fortin,NPQ,336,202,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.333,0,,,,,,,,,
Fortin,NPQ,337,196,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.000,50000,,,,,,,,,
Fortin,NPQ,338,197,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.667,0,,,,,,,,,
Fortin,NPQ,339,201,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,340,200,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,0,3,0.000,150000,,,,,,,,,
Fortin,NPQ,341,204,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.333,0,,,,,,,,,
Fortin,NPQ,342,205,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,1,3,0.333,150000,,,,,,,,,
Fortin,NPQ,343,206,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.333,0,,,,,,,,,
Fortin,NPQ,344,207,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.333,0,,,,,,,,,
Fortin,NPQ,345,219,nucleus,2023,8/17/23,16,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.667,0,,,,,,,,,
Fortin,NPQ,346,220,nucleus,2023,8/17/23,16,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,0,2,0.000,100000,,,,,,,,,
Fortin,NPQ,347,208,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,348,209,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,349,210,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,350,215,nucleus,2023,8/17/23,16,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.333,50000,,,,,,,,,
Rainville,NPQ,351,235,nucleus,2023,8/17/23,16,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Rainville,NPQ,352,234,nucleus,2023,8/17/23,16,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,0,2,0.000,100000,,,,,,,,,
Rainville,NPQ,353,239,nucleus,2023,8/17/23,16,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,0,2,0.000,100000,,,,,,,,,
Rainville,NPQ,354,233,nucleus,2023,8/17/23,16,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Rainville,NPQ,355,253,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Rainville,NPQ,356,250,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Rainville,NPQ,357,249,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,3,0.000,150000,,,,,,,,,
Rainville,NPQ,358,252,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Rainville,NPQ,359,251,nucleus,2023,8/17/23,16,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Rainville,NPQ,360,248,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,0,3,0.000,150000,,,,,,,,,
Rainville,NPQ,361,247,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,1,2,0.333,100000,,,,,,,,,
Rainville,NPQ,362,236,nucleus,2023,8/17/23,16,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,0,2,0.000,100000,,,,,,,,,
Rainville,NPQ,363,238,nucleus,2023,8/17/23,16,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,1,3,0.333,150000,,,,,,,,,
Rainville,NPQ,364,237,nucleus,2023,8/17/23,16,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.333,50000,,,,,,,,,
Rainville,NPQ,365,240,nucleus,2023,8/17/23,16,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Rainville,NPQ,366,245,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Rainville,NPQ,367,246,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Rainville,NPQ,368,244,nucleus,2023,8/17/23,16,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,0,2,0.000,100000,,,,,,,,,
Rainville,NPQ,369,243,nucleus,2023,8/17/23,16,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,1,2,0.333,100000,,,,,,,,,
Rainville,NPQ,370,242,nucleus,2023,8/17/23,16,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,7,5,2.333,250000,x,,,,,,,,
Rainville,NPQ,371,231,nucleus,2023,8/17/23,16,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,0,6,0.000,300000,,,,,,,,,
Rainville,NPQ,372,232,nucleus,2023,8/17/23,16,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,2,5,0.667,250000,,,,,,,,,
Fortin,NPQ,307,184,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,17,0,5.667,0,,,,,,,,,
Fortin,NPQ,308,185,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,10,0,3.333,0,,,,,,,,,
Fortin,NPQ,309,186,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,3,9,1.000,450000,,,,,,,,,
Fortin,NPQ,310,187,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Fortin,NPQ,311,213,nucleus,2023,9/25/23,17,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,15,0,5.000,0,,,,,,,,,
Fortin,NPQ,312,214,nucleus,2023,9/25/23,17,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,6,0,2.000,0,,,,,,,,,
Fortin,NPQ,313,188,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,5,7,1.667,350000,,,,,,,,,
Fortin,NPQ,314,189,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,10,0,3.333,0,,,,,,,,,
Fortin,NPQ,315,193,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,7,2,2.333,100000,,,,,,,,,
Fortin,NPQ,316,192,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,2,9,0.667,450000,,,,,,,,,
Fortin,NPQ,317,190,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,4,10,1.333,500000,,,,,,,,,
Fortin,NPQ,318,191,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,3,23,1.000,1150000,,,,,,,,,
Fortin,NPQ,319,199,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,6,2,2.000,100000,,,,,,,,,
Fortin,NPQ,320,198,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,4,0,1.333,0,,,,,,,,,
Fortin,NPQ,321,223,nucleus,2023,9/25/23,17,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,3,0,1.000,0,,,,,,,,,
Fortin,NPQ,322,222,nucleus,2023,9/25/23,17,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,5,4,1.667,200000,,,,,,,,,
Fortin,NPQ,323,221,nucleus,2023,9/25/23,17,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,5,7,1.667,350000,,,,,,,,,
Fortin,NPQ,324,216,nucleus,2023,9/25/23,17,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,3,0,1.000,0,,,,,,,,,
Fortin,NPQ,325,195,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,4,8,1.333,400000,,,,,,,,,
Fortin,NPQ,326,194,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,4,0,1.333,0,,,,,,,,,
Fortin,NPQ,327,211,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,na,na,na,na,,,,,,,,,
Fortin,NPQ,328,228,nucleus,2023,9/25/23,17,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.667,0,,,,,,,,,
Fortin,NPQ,329,225,nucleus,2023,9/25/23,17,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,1,6,0.333,300000,,,,,,,,,
Fortin,NPQ,330,224,nucleus,2023,9/25/23,17,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.667,0,,,,,,,,,
Fortin,NPQ,331,230,nucleus,2023,9/25/23,17,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,5,na,1.667,na,,,,,,,,,
Fortin,NPQ,332,229,nucleus,2023,9/25/23,17,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,7,0,2.333,0,,,,,,,,,
Fortin,NPQ,333,217,nucleus,2023,9/25/23,17,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,3,0,1.000,0,,,,,,,,,
Fortin,NPQ,334,218,nucleus,2023,9/25/23,17,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,5,0,1.667,0,,,,,,,,,
Fortin,NPQ,335,203,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,5,2,1.667,100000,,,,,,,,,
Fortin,NPQ,336,202,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,3,0,1.000,0,,,,,,,,,
Fortin,NPQ,337,196,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.667,50000,,,,,,,,,
Fortin,NPQ,338,197,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,1,2,0.333,100000,,,,,,,,,
Fortin,NPQ,339,201,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,4,2,1.333,100000,,,,,,,,,
Fortin,NPQ,340,200,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,6,0,2.000,0,,,,,,,,,
Fortin,NPQ,341,204,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,5,4,1.667,200000,,,,,,,,,
Fortin,NPQ,342,205,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.333,0,,,,,,,,,
Fortin,NPQ,343,206,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,6,0,2.000,0,,,,,,,,,
Fortin,NPQ,344,207,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.667,0,,,,,,,,,
Fortin,NPQ,345,219,nucleus,2023,9/25/23,17,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,8,0,2.667,0,,,,,,,,,
Fortin,NPQ,346,220,nucleus,2023,9/25/23,17,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.333,50000,,,,,,,,,
Fortin,NPQ,347,208,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,6,10,2.000,500000,,,,,,,,,
Fortin,NPQ,348,209,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,3,5,1.000,250000,,,,,,,,,
Fortin,NPQ,349,210,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.667,50000,,,,,,,,,
Fortin,NPQ,350,215,nucleus,2023,9/25/23,17,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,6,1,2.000,50000,,,,,,,,,
Rainville,NPQ,351,235,nucleus,2023,9/25/23,17,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,7,6,2.333,300000,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,352,234,nucleus,2023,9/25/23,17,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,2,4,0.667,200000,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,353,239,nucleus,2023,9/25/23,17,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,5,0,1.667,0,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,354,233,nucleus,2023,9/25/23,17,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,4,8,1.333,400000,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,355,253,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.667,50000,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,356,250,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.667,0,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,357,249,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,2,2,0.667,100000,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,358,252,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,6,2,2.000,100000,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,359,251,nucleus,2023,9/25/23,17,2023,157,2022,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.667,50000,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,360,248,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,8,0,2.667,0,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,361,247,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.333,0,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,362,236,nucleus,2023,9/25/23,17,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,2,5,0.667,250000,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,363,238,nucleus,2023,9/25/23,17,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.667,50000,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,364,237,nucleus,2023,9/25/23,17,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,3,2,1.000,100000,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,365,240,nucleus,2023,9/25/23,17,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.000,50000,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,366,245,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,3,0,1.000,0,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,367,246,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,2,5,0.667,250000,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,368,244,nucleus,2023,9/25/23,17,2023,138,2022,,,,,,,,,,,,,,,,,,,,,,,,3,4,1.000,200000,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,369,243,nucleus,2023,9/25/23,17,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.000,50000,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,370,242,nucleus,2023,9/25/23,17,2023,95,2022,,,,,,,,,,,,,,,,,,,,,,,,na,na,na,na,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,371,231,nucleus,2023,9/25/23,17,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,15,2,5.000,100000,,,,,heavy robbing in Oct,,,,
Rainville,NPQ,372,232,nucleus,2023,9/25/23,17,2023,90,2022,,,,,,,,,,,,,,,,,,,,,,,,3,4,1.000,200000,,,,,heavy robbing in Oct,,,,
Boulerice,FHA,174,82P,full,2022,9/25/23,15,2023,82P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boulerice,FHA,175,82P,full,2022,9/25/23,15,2023,82P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boulerice,FHA,111,86P,full,2022,9/25/23,15,2023,86P,2021,alive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
